"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Former Netherlands Antilles","Netherlands","Total","Males","Number","43,308"
"2019","Former Netherlands Antilles","Netherlands","Total","Females","Number","44,202"
"2019","Aruba (NL)","Netherlands","Total","Total","Number","5,415"
"2019","Aruba (NL)","Netherlands","Total","Males","Number","2,749"
"2019","Aruba (NL)","Netherlands","Total","Females","Number","2,666"
"2019","Barbados","Netherlands","Total","Total","Number","100"
"2019","Barbados","Netherlands","Total","Males","Number","52"
"2019","Barbados","Netherlands","Total","Females","Number","48"
"2019","Saint-Barthélemy (FR)","Netherlands","Total","Total","Number","0"
"2019","Saint-Barthélemy (FR)","Netherlands","Total","Males","Number","0"
"2019","Saint-Barthélemy (FR)","Netherlands","Total","Females","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Netherlands","Total","Total","Number","111"
"2019","Bonaire, Saint Eustatius and Saba","Netherlands","Total","Males","Number","52"
"2019","Bonaire, Saint Eustatius and Saba","Netherlands","Total","Females","Number","59"
"2019","Bahamas","Netherlands","Total","Total","Number","61"
"2019","Bahamas","Netherlands","Total","Males","Number","34"
"2019","Bahamas","Netherlands","Total","Females","Number","27"
"2019","Cuba","Netherlands","Total","Total","Number","1,464"
"2019","Cuba","Netherlands","Total","Males","Number","608"
"2019","Cuba","Netherlands","Total","Females","Number","856"
"2019","Curaçao","Netherlands","Total","Total","Number","1,229"
"2019","Curaçao","Netherlands","Total","Males","Number","611"
"2019","Curaçao","Netherlands","Total","Females","Number","618"
"2019","Dominica","Netherlands","Total","Total","Number","87"
"2019","Dominica","Netherlands","Total","Males","Number","38"
"2019","Dominica","Netherlands","Total","Females","Number","49"
"2019","Dominican Republic","Netherlands","Total","Total","Number","9,301"
"2019","Dominican Republic","Netherlands","Total","Males","Number","2,989"
"2019","Dominican Republic","Netherlands","Total","Females","Number","6,312"
"2019","Guadeloupe (NUTS 2010)","Netherlands","Total","Total","Number",":"
"2019","Guadeloupe (NUTS 2010)","Netherlands","Total","Males","Number",":"
"2019","Guadeloupe (NUTS 2010)","Netherlands","Total","Females","Number",":"
"2019","Martinique (NUTS 2010)","Netherlands","Total","Total","Number",":"
"2019","Martinique (NUTS 2010)","Netherlands","Total","Males","Number",":"
"2019","Martinique (NUTS 2010)","Netherlands","Total","Females","Number",":"
"2019","Grenada","Netherlands","Total","Total","Number","48"
"2019","Grenada","Netherlands","Total","Males","Number","19"
"2019","Grenada","Netherlands","Total","Females","Number","29"
"2019","Haiti","Netherlands","Total","Total","Number","1,485"
"2019","Haiti","Netherlands","Total","Males","Number","764"
"2019","Haiti","Netherlands","Total","Females","Number","721"
"2019","Jamaica","Netherlands","Total","Total","Number","1,108"
"2019","Jamaica","Netherlands","Total","Males","Number","535"
"2019","Jamaica","Netherlands","Total","Females","Number","573"
"2019","Comoros","Netherlands","Total","Total","Number","11"
"2019","Comoros","Netherlands","Total","Males","Number","8"
"2019","Comoros","Netherlands","Total","Females","Number","3"
"2019","Saint Kitts and Nevis","Netherlands","Total","Total","Number","73"
"2019","Saint Kitts and Nevis","Netherlands","Total","Males","Number","25"
"2019","Saint Kitts and Nevis","Netherlands","Total","Females","Number","48"
"2019","Cayman Islands (UK)","Netherlands","Total","Total","Number","20"
"2019","Cayman Islands (UK)","Netherlands","Total","Males","Number","9"
"2019","Cayman Islands (UK)","Netherlands","Total","Females","Number","11"
"2019","Saint Lucia","Netherlands","Total","Total","Number","72"
"2019","Saint Lucia","Netherlands","Total","Males","Number","36"
"2019","Saint Lucia","Netherlands","Total","Females","Number","36"
"2019","Saint Martin (FR)","Netherlands","Total","Total","Number",":"
"2019","Saint Martin (FR)","Netherlands","Total","Males","Number",":"
"2019","Saint Martin (FR)","Netherlands","Total","Females","Number",":"
"2019","Montserrat (UK)","Netherlands","Total","Total","Number","7"
