"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","United Kingdom","Total","Females","Number",":"
"2019","Sierra Leone","United Kingdom","Total","Total","Number",":"
"2019","Sierra Leone","United Kingdom","Total","Males","Number",":"
"2019","Sierra Leone","United Kingdom","Total","Females","Number",":"
"2019","Senegal","United Kingdom","Total","Total","Number",":"
"2019","Senegal","United Kingdom","Total","Males","Number",":"
"2019","Senegal","United Kingdom","Total","Females","Number",":"
"2019","Togo","United Kingdom","Total","Total","Number",":"
"2019","Togo","United Kingdom","Total","Males","Number",":"
"2019","Togo","United Kingdom","Total","Females","Number",":"
"2019","Bermuda (UK)","United Kingdom","Total","Total","Number",":"
"2019","Bermuda (UK)","United Kingdom","Total","Males","Number",":"
"2019","Bermuda (UK)","United Kingdom","Total","Females","Number",":"
"2019","Canada","United Kingdom","Total","Total","Number",":"
"2019","Canada","United Kingdom","Total","Males","Number",":"
"2019","Canada","United Kingdom","Total","Females","Number",":"
"2019","Greenland (DK)","United Kingdom","Total","Total","Number",":"
"2019","Greenland (DK)","United Kingdom","Total","Males","Number",":"
"2019","Greenland (DK)","United Kingdom","Total","Females","Number",":"
"2019","Saint Pierre and Miquelon (FR)","United Kingdom","Total","Total","Number",":"
"2019","Saint Pierre and Miquelon (FR)","United Kingdom","Total","Males","Number",":"
"2019","Saint Pierre and Miquelon (FR)","United Kingdom","Total","Females","Number",":"
"2019","United States","United Kingdom","Total","Total","Number","172,805"
"2019","United States","United Kingdom","Total","Males","Number","76,952"
"2019","United States","United Kingdom","Total","Females","Number","95,853"
"2019","Belize","United Kingdom","Total","Total","Number",":"
"2019","Belize","United Kingdom","Total","Males","Number",":"
"2019","Belize","United Kingdom","Total","Females","Number",":"
"2019","Costa Rica","United Kingdom","Total","Total","Number",":"
"2019","Costa Rica","United Kingdom","Total","Males","Number",":"
"2019","Costa Rica","United Kingdom","Total","Females","Number",":"
"2019","Guatemala","United Kingdom","Total","Total","Number",":"
"2019","Guatemala","United Kingdom","Total","Males","Number",":"
