"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Honduras","Romania","Total","Females","Number","66"
"2019","Mexico","Romania","Total","Total","Number","401"
"2019","Mexico","Romania","Total","Males","Number","186"
"2019","Mexico","Romania","Total","Females","Number","215"
"2019","Nicaragua","Romania","Total","Total","Number","205"
"2019","Nicaragua","Romania","Total","Males","Number","19"
"2019","Nicaragua","Romania","Total","Females","Number","186"
"2019","Panama","Romania","Total","Total","Number","39"
"2019","Panama","Romania","Total","Males","Number","22"
"2019","Panama","Romania","Total","Females","Number","17"
"2019","El Salvador","Romania","Total","Total","Number","59"
"2019","El Salvador","Romania","Total","Males","Number","30"
"2019","El Salvador","Romania","Total","Females","Number","29"
"2019","Antigua and Barbuda","Romania","Total","Total","Number","2"
"2019","Antigua and Barbuda","Romania","Total","Males","Number","1"
"2019","Antigua and Barbuda","Romania","Total","Females","Number","1"
"2019","Anguilla (UK)","Romania","Total","Total","Number","4"
"2019","Anguilla (UK)","Romania","Total","Males","Number","2"
"2019","Anguilla (UK)","Romania","Total","Females","Number","2"
"2019","Former Netherlands Antilles","Romania","Total","Total","Number","2"
"2019","Former Netherlands Antilles","Romania","Total","Males","Number","2"
"2019","Former Netherlands Antilles","Romania","Total","Females","Number","0"
"2019","Aruba (NL)","Romania","Total","Total","Number","1"
"2019","Aruba (NL)","Romania","Total","Males","Number","1"
"2019","Aruba (NL)","Romania","Total","Females","Number","0"
"2019","Barbados","Romania","Total","Total","Number","3"
"2019","Barbados","Romania","Total","Males","Number","1"
"2019","Barbados","Romania","Total","Females","Number","2"
"2019","Saint-Barthélemy (FR)","Romania","Total","Total","Number","4"
"2019","Saint-Barthélemy (FR)","Romania","Total","Males","Number","2"
"2019","Saint-Barthélemy (FR)","Romania","Total","Females","Number","2"
"2019","Bonaire, Saint Eustatius and Saba","Romania","Total","Total","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Romania","Total","Males","Number","0"
"2019","Bonaire, Saint Eustatius and Saba","Romania","Total","Females","Number","0"
"2019","Bahamas","Romania","Total","Total","Number","4"
"2019","Bahamas","Romania","Total","Males","Number","2"
"2019","Bahamas","Romania","Total","Females","Number","2"
"2019","Cuba","Romania","Total","Total","Number","239"
"2019","Cuba","Romania","Total","Males","Number","172"
"2019","Cuba","Romania","Total","Females","Number","67"
"2019","Curaçao","Romania","Total","Total","Number","0"
"2019","Curaçao","Romania","Total","Males","Number","0"
"2019","Curaçao","Romania","Total","Females","Number","0"
"2019","Dominica","Romania","Total","Total","Number","10"
"2019","Dominica","Romania","Total","Males","Number","3"
"2019","Dominica","Romania","Total","Females","Number","7"
"2019","Dominican Republic","Romania","Total","Total","Number","177"
"2019","Dominican Republic","Romania","Total","Males","Number","91"
"2019","Dominican Republic","Romania","Total","Females","Number","86"
"2019","Guadeloupe (NUTS 2010)","Romania","Total","Total","Number",":"
"2019","Guadeloupe (NUTS 2010)","Romania","Total","Males","Number",":"
"2019","Guadeloupe (NUTS 2010)","Romania","Total","Females","Number",":"
"2019","Martinique (NUTS 2010)","Romania","Total","Total","Number",":"
"2019","Martinique (NUTS 2010)","Romania","Total","Males","Number",":"
"2019","Martinique (NUTS 2010)","Romania","Total","Females","Number",":"
"2019","Grenada","Romania","Total","Total","Number","5"
"2019","Grenada","Romania","Total","Males","Number","4"
"2019","Grenada","Romania","Total","Females","Number","1"
"2019","Haiti","Romania","Total","Total","Number","20"
"2019","Haiti","Romania","Total","Males","Number","7"
"2019","Haiti","Romania","Total","Females","Number","13"
"2019","Jamaica","Romania","Total","Total","Number","17"
"2019","Jamaica","Romania","Total","Males","Number","9"
"2019","Jamaica","Romania","Total","Females","Number","8"
"2019","Comoros","Romania","Total","Total","Number","11"
"2019","Comoros","Romania","Total","Males","Number","6"
"2019","Comoros","Romania","Total","Females","Number","5"
"2019","Saint Kitts and Nevis","Romania","Total","Total","Number","0"
"2019","Saint Kitts and Nevis","Romania","Total","Males","Number","0"
"2019","Saint Kitts and Nevis","Romania","Total","Females","Number","0"
"2019","Cayman Islands (UK)","Romania","Total","Total","Number","3"
"2019","Cayman Islands (UK)","Romania","Total","Males","Number","1"
"2019","Cayman Islands (UK)","Romania","Total","Females","Number","2"
"2019","Saint Lucia","Romania","Total","Total","Number","2"
"2019","Saint Lucia","Romania","Total","Males","Number","2"
"2019","Saint Lucia","Romania","Total","Females","Number","0"
"2019","Saint Martin (FR)","Romania","Total","Total","Number",":"
"2019","Saint Martin (FR)","Romania","Total","Males","Number",":"
"2019","Saint Martin (FR)","Romania","Total","Females","Number",":"
"2019","Montserrat (UK)","Romania","Total","Total","Number","0"
